entry_year,extraction_period,rule_version,source_field,entry_date_source_field,case_model,event_kind,status,rule_id,event_rows,case_count,money_mention_rows,total_amount_rows,unassigned_money_rows,unclassified_money_rows,dollar_token_missed_rows
2011,legacy_2000_2013,2.9.1,description,date_filed,small_claims,judgment_reference,reference,sfsc.strict_judgment_end_state.notice_of_entry,2438,2059,1,0,1,1,0
2011,legacy_2000_2013,2.9.1,description,date_filed,civil_general,settlement,operative,sfsc.strict_judgment_end_state.case_reported_settled,1628,1232,1,0,1,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,family_multi_order,family_order_reference,reference,sfsc.strict_judgment_end_state.family_custody_modification_hearing_notice,661,401,1,0,1,1,0
2011,legacy_2000_2013,2.9.1,description,date_filed,civil_general,appeal_reference,reference,sfsc.strict_judgment_end_state.notice_of_appeal,548,239,1,0,1,1,0
2011,legacy_2000_2013,2.9.1,description,date_filed,civil_general,summary_judgment,operative,sfsc.strict_judgment_end_state.summary_judgment_granted,544,217,2,1,1,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,civil_general,judgment_reference,reference,sfsc.strict_judgment_end_state.application_for_stipulated_judgment,518,322,1,0,1,1,0
2011,legacy_2000_2013,2.9.1,description,date_filed,family_multi_order,settlement_reference,reference,sfsc.strict_judgment_end_state.unresolved_end_state_mention,446,254,1,0,1,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,criminal,unknown_end_state,reference,sfsc.strict_judgment_end_state.criminal_probation_motion_report_or_calendar,425,255,1,0,1,1,1
2011,historical_pre_2000,2.9.1,description,date_filed,family_multi_order,family_support_order,operative,sfsc.strict_judgment_end_state.family_support_order,396,264,1,0,1,1,0
2011,legacy_2000_2013,2.9.1,description,date_filed,family_multi_order,family_order_reference,reference,sfsc.strict_judgment_end_state.family_contextual_collateral_written_order_grant,389,337,1,0,1,1,0
2011,legacy_2000_2013,2.9.1,description,date_filed,unlawful_detainer,possession,operative,sfsc.strict_judgment_end_state.observed_entered_possession_judgment,347,343,210,209,1,92,0
2011,legacy_2000_2013,2.9.1,description,date_filed,small_claims,dismissal,operative,sfsc.strict_judgment_end_state.court_orders_dismissal,330,318,1,0,1,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,criminal,unknown_end_state,reference,sfsc.strict_judgment_end_state.probation_motion_or_future_setting,235,177,1,0,1,1,0
2011,legacy_2000_2013,2.9.1,description,date_filed,civil_general,summary_adjudication,operative,sfsc.strict_judgment_end_state.summary_adjudication_granted,228,119,1,0,1,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,family_multi_order,judgment_reference,reference,sfsc.strict_judgment_end_state.motion_or_brief,207,128,1,0,1,1,0
2011,legacy_2000_2013,2.9.1,description,date_filed,civil_general,take_nothing,operative,sfsc.strict_judgment_end_state.take_nothing_judgment,191,178,20,19,1,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,small_claims,settlement,operative,sfsc.strict_judgment_end_state.case_reported_settled,176,168,1,0,1,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,civil_general,dismissal,operative,sfsc.strict_judgment_end_state.recorded_case_or_matter_dismissal,175,135,2,1,1,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,criminal,unknown_end_state,reference,sfsc.strict_judgment_end_state.criminal_transfer_for_future_disposition,172,167,1,0,1,1,0
2011,legacy_2000_2013,2.9.1,description,date_filed,small_claims,appeal_reference,reference,sfsc.strict_judgment_end_state.appeal_reference,168,165,1,0,1,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,unlawful_detainer,vacatur,operative,sfsc.strict_judgment_end_state.vacatur_entered,156,88,1,0,1,1,0
2011,legacy_2000_2013,2.9.1,description,date_filed,unlawful_detainer,judgment_reference,reference,sfsc.strict_judgment_end_state.motion_or_brief,141,55,1,0,1,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,civil_general,judgment_reference,reference,sfsc.strict_judgment_end_state.audited_motion_or_brief_wrapper,117,56,2,1,1,1,0
2011,legacy_2000_2013,2.9.1,description,date_filed,civil_general,dismissal_reference,reference,sfsc.strict_judgment_end_state.motion_or_brief,111,76,1,0,1,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,probate,judgment_reference,reference,sfsc.strict_judgment_end_state.unresolved_end_state_mention,102,46,1,0,1,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,unlawful_detainer,vacatur_reference,reference,sfsc.strict_judgment_end_state.motion_or_brief,87,40,1,0,1,1,0
2011,legacy_2000_2013,2.9.1,description,date_filed,criminal,dismissal,operative,sfsc.strict_judgment_end_state.recorded_case_or_matter_dismissal,83,79,1,0,1,1,0
2011,legacy_2000_2013,2.9.1,description,date_filed,civil_general,writ_reference,reference,sfsc.strict_judgment_end_state.case_model_mismatch,82,66,1,0,1,1,0
2011,legacy_2000_2013,2.9.1,description,date_filed,probate,probate_trust_order,operative,sfsc.strict_judgment_end_state.probate_trust_granted_observed,73,56,1,0,1,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,probate,satisfaction_reference,reference,sfsc.strict_judgment_end_state.unresolved_end_state_mention,73,58,1,0,1,1,0
2011,legacy_2000_2013,2.9.1,description,date_filed,probate,probate_settlement_order,operative,sfsc.strict_judgment_end_state.probate_settlement_granted_observed,47,28,1,0,1,1,0
2011,unknown_period,2.9.1,description,date_filed,criminal,unknown_end_state,reference,sfsc.strict_judgment_end_state.criminal_calendar_or_transfer_setting,35,15,1,0,1,1,0
2011,legacy_2000_2013,2.9.1,docketEntryComment,filedDate,criminal,dismissal,operative,sfsc.strict_judgment_end_state.criminal_pc1385_portal_dismissal,35,35,1,0,1,1,0
2011,legacy_2000_2013,2.9.1,description,date_filed,family_multi_order,family_restraining_order,operative,sfsc.strict_judgment_end_state.family_restraining_order_granted_contextual,30,27,1,0,1,1,0
2011,legacy_2000_2013,2.9.1,description,date_filed,civil_general,vacatur_reference,reference,sfsc.strict_judgment_end_state.unresolved_end_state_mention,26,24,1,0,1,1,0
2011,legacy_2000_2013,2.9.1,description,date_filed,family_multi_order,family_property_order,operative,sfsc.strict_judgment_end_state.family_property_relief_granted_contextual,24,22,1,0,1,1,0
2011,legacy_2000_2013,2.9.1,description,date_filed,criminal,criminal_postconviction_relief_granted,operative,sfsc.strict_judgment_end_state.criminal_postconviction_petition_granted_observed,23,23,1,0,1,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,probate,probate_substituted_judgment_order,operative,sfsc.strict_judgment_end_state.probate_substituted_judgment_granted_observed,23,17,1,0,1,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,civil_general,dismissal_reference,reference,sfsc.strict_judgment_end_state.prospective_dismissal,20,20,1,0,1,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,family_multi_order,family_support_order,operative,sfsc.strict_judgment_end_state.family_support_enforcement_granted_contextual,20,20,1,0,1,1,0
2011,legacy_2000_2013,2.9.1,description,date_filed,small_claims,settlement_reference,reference,sfsc.strict_judgment_end_state.unresolved_end_state_mention,19,18,1,0,1,1,0
2011,legacy_2000_2013,2.9.1,description,date_filed,civil_general,dismissal_reference,reference,sfsc.strict_judgment_end_state.dismissal_struck_or_voided,18,8,1,0,1,1,0
2011,legacy_2000_2013,2.9.1,docketEntryComment,filedDate,criminal,dismissal_reference,reference,sfsc.strict_judgment_end_state.unresolved_end_state_mention,18,18,1,0,1,0,0
2011,legacy_2000_2013,2.9.1,docketEntryComment,filedDate,criminal,unknown_end_state,reference,sfsc.strict_judgment_end_state.criminal_arraignment_plea_or_disposition_calendar,17,17,1,0,1,1,0
2011,legacy_2000_2013,2.9.1,description,date_filed,civil_general,appeal_reference,reference,sfsc.strict_judgment_end_state.motion_or_brief,15,9,1,0,1,1,0
2011,historical_pre_2000,2.9.1,description,date_filed,probate,probate_appointment_order,operative,sfsc.strict_judgment_end_state.probate_fiduciary_appointed,14,7,1,0,1,1,0
2011,historical_pre_2000,2.9.1,description,date_filed,civil_general,probate_order_reference,reference,sfsc.strict_judgment_end_state.probate_procedural_filing,14,7,1,0,1,0,0
2011,legacy_2000_2013,2.9.1,docketEntryComment,filedDate,criminal,unknown_end_state,reference,sfsc.strict_judgment_end_state.criminal_probation_motion_report_or_calendar,14,11,1,0,1,1,1
2011,legacy_2000_2013,2.9.1,description,date_filed,small_claims,amended_judgment,superseding,sfsc.strict_judgment_end_state.observed_amended_or_revised_judgment,12,12,11,10,1,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,civil_general,appeal_reference,reference,sfsc.strict_judgment_end_state.appeal_reference,10,10,1,0,1,0,0
2011,legacy_2000_2013,2.9.1,docketEntryComment,filedDate,criminal,dismissal_reference,reference,sfsc.strict_judgment_end_state.criminal_dismissal_motion_or_setting,10,10,1,0,1,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,civil_general,satisfaction_reference,reference,sfsc.strict_judgment_end_state.proposed_disposition,8,8,1,0,1,1,0
2011,legacy_2000_2013,2.9.1,description,date_filed,civil_general,judgment_reference,reference,sfsc.strict_judgment_end_state.audited_judgment_request,7,7,1,0,1,0,0
2011,unknown_period,2.9.1,docketEntryComment,filedDate,criminal,unknown_end_state,reference,sfsc.strict_judgment_end_state.criminal_plea_advisement_or_not_guilty_procedure,7,7,1,0,1,1,0
2011,legacy_2000_2013,2.9.1,description,date_filed,writ_or_mandate,take_nothing,operative,sfsc.strict_judgment_end_state.take_nothing_judgment,7,7,2,1,1,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,writ_or_mandate,vacatur_reference,reference,sfsc.strict_judgment_end_state.proposed_disposition,7,6,1,0,1,1,0
2011,legacy_2000_2013,2.9.1,description,date_filed,small_claims,dismissal_reference,reference,sfsc.strict_judgment_end_state.prospective_dismissal,7,6,1,0,1,1,0
2011,legacy_2000_2013,2.9.1,description,date_filed,writ_or_mandate,amended_judgment,superseding,sfsc.strict_judgment_end_state.observed_amended_or_revised_judgment,6,5,5,4,1,1,0
2011,historical_pre_2000,2.9.1,description,date_filed,probate,probate_fiduciary_change_order,operative,sfsc.strict_judgment_end_state.probate_fiduciary_change_granted_observed,6,5,1,0,1,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,family_multi_order,family_support_order,operative,sfsc.strict_judgment_end_state.family_support_written_order_tail,3,3,1,0,1,1,0
2011,unknown_period,2.9.1,docketEntryComment,filedDate,criminal,criminal_sentence,operative,sfsc.strict_judgment_end_state.criminal_sentence_direct_shorthand,3,3,1,0,1,0,0
2011,unknown_period,2.9.1,description,date_filed,criminal,criminal_sentence,operative,sfsc.strict_judgment_end_state.criminal_sentence_direct_shorthand,3,3,1,0,1,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,unlawful_detainer,unknown_end_state,reference,sfsc.strict_judgment_end_state.prejudgment_writ_of_possession_application,2,2,1,0,1,1,0
2011,legacy_2000_2013,2.9.1,description,date_filed,writ_or_mandate,petition_ruling,operative,sfsc.strict_judgment_end_state.observed_dismissal_motion_denied,2,2,1,0,1,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,criminal,appeal_reference,reference,sfsc.strict_judgment_end_state.abstract_of_judgment,2,2,1,0,1,1,0
2011,legacy_2000_2013,2.9.1,description,date_filed,civil_general,satisfaction_reference,reference,sfsc.strict_judgment_end_state.hearing_setting,2,2,1,0,1,1,0
2011,legacy_2000_2013,2.9.1,description,date_filed,family_multi_order,family_order_reference,reference,sfsc.strict_judgment_end_state.family_procedural_filing,15024,6213,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,civil_general,dismissal,operative,sfsc.strict_judgment_end_state.dismissal_entered,13075,5165,1,1,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,civil_general,dismissal,operative,sfsc.strict_judgment_end_state.observed_whole_case_dismissal,5720,5670,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,civil_general,dismissal,operative,sfsc.strict_judgment_end_state.calendar_removed_dismissal_filed,4421,4041,0,0,0,0,0
2011,historical_pre_2000,2.9.1,description,date_filed,family_multi_order,family_order_reference,reference,sfsc.strict_judgment_end_state.family_procedural_filing,3225,961,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,family_multi_order,family_order_reference,reference,sfsc.strict_judgment_end_state.family_judgment_workflow,3028,1948,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,family_multi_order,judgment_reference,reference,sfsc.strict_judgment_end_state.notice_of_entry,2812,2767,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,criminal,unknown_end_state,reference,sfsc.strict_judgment_end_state.criminal_warrant_or_bond_status,2747,1722,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,civil_general,monetary_judgment,operative,sfsc.strict_judgment_end_state.explicit_total_judgment,2579,2555,2579,2579,0,6,0
2011,legacy_2000_2013,2.9.1,description,date_filed,civil_general,settlement,operative,sfsc.strict_judgment_end_state.settlement_notice,2338,1877,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,family_multi_order,family_judgment,operative,sfsc.strict_judgment_end_state.family_marital_judgment_caption,2281,2277,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,criminal,unknown_end_state,reference,sfsc.strict_judgment_end_state.criminal_transcript_or_form_caption,2278,1786,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,family_multi_order,judgment_reference,reference,sfsc.strict_judgment_end_state.certificate_or_declaration,2122,2075,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,civil_general,judgment_reference,reference,sfsc.strict_judgment_end_state.abstract_of_judgment,2118,1864,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,small_claims,monetary_judgment,operative,sfsc.strict_judgment_end_state.explicit_total_judgment,1591,1430,1591,1591,0,49,0
2011,legacy_2000_2013,2.9.1,description,date_filed,unlawful_detainer,settlement,operative,sfsc.strict_judgment_end_state.case_reported_settled,1533,885,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,civil_general,judgment_reference,reference,sfsc.strict_judgment_end_state.proof_of_service,1342,785,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,family_domestic_violence,family_order_reference,reference,sfsc.strict_judgment_end_state.family_procedural_filing,1243,874,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,family_domestic_violence,family_order_reference,reference,sfsc.strict_judgment_end_state.family_dv_calendar_nonresult,1052,640,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,unlawful_detainer,judgment,operative,sfsc.strict_judgment_end_state.operative_adjudged_formula,941,938,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,civil_general,name_change_decree,operative,sfsc.strict_judgment_end_state.legacy_name_change_result,862,856,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,civil_general,name_change_decree,operative,sfsc.strict_judgment_end_state.name_change_decree_entered,858,850,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,unlawful_detainer,judgment_reference,reference,sfsc.strict_judgment_end_state.audited_stipulation_seeking_judgment,849,731,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,small_claims,dismissal,operative,sfsc.strict_judgment_end_state.direct_case_dismissed,733,717,1,1,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,probate,probate_order_reference,reference,sfsc.strict_judgment_end_state.probate_distribution_receipt,700,462,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,probate,probate_order_reference,reference,sfsc.strict_judgment_end_state.unresolved_end_state_mention,697,290,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,probate,probate_order_reference,reference,sfsc.strict_judgment_end_state.probate_appointment_petition,681,261,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,civil_general,judgment_reference,reference,sfsc.strict_judgment_end_state.notice_of_entry,665,577,76,76,0,1,0
2011,legacy_2000_2013,2.9.1,description,date_filed,family_multi_order,dismissal_reference,reference,sfsc.strict_judgment_end_state.unresolved_end_state_mention,632,434,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,family_multi_order,parental_obligations_judgment,operative,sfsc.strict_judgment_end_state.parental_obligations_judgment_caption,623,620,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,criminal,unknown_end_state,reference,sfsc.strict_judgment_end_state.criminal_administrative_disposition_document,611,611,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,civil_general,dismissal,operative,sfsc.strict_judgment_end_state.observed_entire_action_dismissal_filed,574,551,0,0,0,0,0
